name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
tunisia,2018-10-24,23,16,19.3,23,16,19.3,13.5,69.6,0,0,0,,0,0,55.4,31.6,294.2,1016.9,39.6,10,162.4,13.9,6,,2018-10-24T06:34:54,2018-10-24T17:31:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-10-25,25,16,20.4,25,16,20.4,15.4,73.8,0,0,0,,0,0,58,22.3,275.8,1018.5,33.5,10,159.9,13.9,6,,2018-10-25T06:35:52,2018-10-25T17:30:16,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-10-26,27,15,20.8,27,15,20.8,13.1,64.6,0,0,0,,0,0,40.7,23.9,167.6,1017.4,13.2,9,175.2,15.1,6,,2018-10-26T06:36:50,2018-10-26T17:29:05,0.56,Clear,Clear conditions throughout the day.,clear-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-10-27,27,15.1,22.1,27,15.1,22.1,11.7,52.4,0,0,0,,0,0,61,33.5,161.7,1010.1,36.6,10,170.6,14.6,6,,2018-10-27T06:37:49,2018-10-27T17:27:55,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-10-28,27,20,23.2,27,20,23.2,14,57.3,0.196,100,4.17,rain,0,0,64,42,163.2,1004,38.1,9.9,151.1,13,6,,2018-10-28T06:38:48,2018-10-28T17:26:46,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-10-29,26,15,22.1,26,15,22.1,7.7,42.1,0,0,0,,0,0,76,55.3,187.1,1001.3,34.5,9,160.6,13.9,6,,2018-10-29T06:39:47,2018-10-29T17:25:38,0.67,Partially cloudy,Partly cloudy throughout the day.,wind,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-10-30,22,12.1,16.5,22,12.1,16.5,2.8,41,0,0,0,,0,0,36.5,23.9,187.8,1014.9,16.1,10,173.7,15,6,,2018-10-30T06:40:47,2018-10-30T17:24:32,0.71,Clear,Clear conditions throughout the day.,clear-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-10-31,25,13,18.8,25,13,18.8,10.2,57.8,0.108,100,12.5,rain,0,0,54.4,27.9,161.2,1014.8,48,9.4,148.6,12.7,6,,2018-10-31T06:41:47,2018-10-31T17:23:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-01,24.1,18,21.5,24.1,18,21.5,16.4,73.3,0.15,100,4.17,rain,0,0,52.2,23.7,153.7,1014.7,46.8,9.7,108,9.2,4,,2018-11-01T06:42:47,2018-11-01T17:22:23,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-02,22,17,18.7,22,17,18.7,14,75.1,0.084,100,12.5,rain,0,0,31.3,16.4,279,1015.1,53.4,10,122.1,10.5,5,,2018-11-02T06:43:47,2018-11-02T17:21:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-03,16.1,14,15.1,16.1,14,15.1,12.5,84.6,10.443,100,20.83,rain,0,0,40.7,20.3,272.1,1013.2,56.4,8.9,67.6,5.9,3,,2018-11-03T06:44:48,2018-11-03T17:20:19,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-04,19.8,14,16.1,19.8,14,16.1,10.8,72,1.263,100,12.5,rain,0,0,42.1,29.4,191.6,1011.4,55.6,9.4,70.5,6.1,3,,2018-11-04T06:45:49,2018-11-04T17:19:19,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-05,22,12,17.3,22,12,17.3,10.5,66.5,0.196,100,4.17,rain,0,0,34.2,11.2,167.7,1012.8,28.4,9.4,157.2,13.5,6,,2018-11-05T06:46:50,2018-11-05T17:18:21,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-06,21,10.1,16.6,21,10.1,16.6,10.9,69.8,0.003,100,4.17,rain,0,0,40.7,20.5,246.7,1015.2,41.8,10,130.6,11.2,6,,2018-11-06T06:47:52,2018-11-06T17:17:24,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-07,22,15,17.8,22,15,17.8,12.9,73.8,0.035,100,4.17,rain,0,0,42.3,11.2,146.5,1019.5,48.3,9.6,113.5,9.9,5,,2018-11-07T06:48:53,2018-11-07T17:16:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-08,22,13,16.3,22,13,16.3,12.2,78.5,0,0,0,,0,0,20.5,10.3,129.4,1021.2,26,9.5,150.6,13,6,,2018-11-08T06:49:55,2018-11-08T17:15:35,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-09,24,11,16.9,24,11,16.9,11.8,74.9,0.189,100,8.33,rain,0,0,32.8,25.9,265.2,1016.8,26.5,9.5,151.7,13.3,6,,2018-11-09T06:50:57,2018-11-09T17:14:43,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-10,18,12,15.1,18,12,15.1,10.8,76.4,2.982,100,29.17,rain,0,0,68.4,27.7,289.8,1015.9,63.3,9.3,93.8,8.1,4,,2018-11-10T06:51:59,2018-11-10T17:13:53,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-11,21,14,17,21,14,17,12.6,75.7,0,0,0,,0,0,38.9,18.3,343,1019.7,45,9.3,93.7,8.2,4,,2018-11-11T06:53:02,2018-11-11T17:13:04,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-12,22,10,17.3,22,10,17.3,15.1,87.6,0.006,100,8.33,rain,0,0,37.1,16.6,114.9,1023.4,28.9,8.3,113.6,9.9,4,,2018-11-12T06:54:04,2018-11-12T17:12:16,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-13,21,15,18.6,21,15,18.6,17,90.8,9.466,100,20.83,rain,0,0,37.1,12.9,111.7,1025.7,51.6,6.9,91.2,7.8,4,,2018-11-13T06:55:06,2018-11-13T17:11:31,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-14,22,13,17.8,22,13,17.8,14.7,83.1,0.011,100,12.5,rain,0,0,21.5,11.2,101.5,1024.6,52.7,8,118,10.1,5,,2018-11-14T06:56:09,2018-11-14T17:10:47,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-15,22,12,16.5,22,12,16.5,13.2,81.7,0,0,0,,0,0,29,14.8,97.4,1020.1,48.7,9.7,100.7,8.7,4,,2018-11-15T06:57:11,2018-11-15T17:10:05,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,remote,DTTA,DTTB"
tunisia,2018-11-16,21,11.9,16.6,21,11.9,16.6,13.7,83.5,0.191,100,4.17,rain,0,0,31.5,23.3,354.3,1016.3,44.8,8.3,110.3,9.6,5,,2018-11-16T06:58:13,2018-11-16T17:09:25,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-17,19,12.8,15.5,19,12.8,15.5,11.7,78.7,7.551,100,8.33,rain,0,0,31.7,16.6,15.3,1012.8,53,10,108.1,9.2,5,,2018-11-17T06:59:15,2018-11-17T17:08:46,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-18,20,11.8,15.2,20,11.8,15.2,11.3,78.2,0.005,100,4.17,rain,0,0,24.1,16.4,178.7,1009.9,45.9,8.9,111.6,9.7,4,,2018-11-18T07:00:17,2018-11-18T17:08:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-19,20,14,17.4,20,14,17.4,11.1,67.7,0.011,100,8.33,rain,0,0,45.8,29.4,166.3,1003.2,42.8,10,116.9,10.1,5,,2018-11-19T07:01:19,2018-11-19T17:07:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-20,20.9,13,16.4,20.9,13,16.4,9.3,64.4,0.977,100,4.17,rain,0,0,57.6,31.5,217.3,1005.9,49.8,9.9,112.1,9.6,5,,2018-11-20T07:02:21,2018-11-20T17:07:01,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-21,22,11,15.5,22,11,15.5,8.5,64.7,0,0,0,,0,0,31.3,18.4,221.5,1016.7,27.2,10,135.2,11.7,5,,2018-11-21T07:03:22,2018-11-21T17:06:30,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-22,23,9.9,14.9,23,9.9,14.9,9.5,72.4,0,0,0,,0,0,18.4,11.7,170.7,1020.1,27.8,10,114.6,10,5,,2018-11-22T07:04:23,2018-11-22T17:06:01,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-23,24,9,16.6,24,9,16.6,9.3,66.4,0.002,100,8.33,rain,0,0,38.9,22.2,164.6,1018.7,27.9,9.5,134.6,11.5,5,,2018-11-23T07:05:24,2018-11-23T17:05:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-24,19,11.8,16.1,19,11.8,16.1,11,72.8,1.004,100,8.33,rain,0,0,32.8,9.3,153.9,1015.4,52.3,8.8,75.6,6.5,3,,2018-11-24T07:06:25,2018-11-24T17:05:08,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-25,18,12.9,14.8,18,12.9,14.8,11.2,79.6,1.072,100,16.67,rain,0,0,48.6,25.8,231,1011.1,50.5,8.7,73,6.3,3,,2018-11-25T07:07:25,2018-11-25T17:04:45,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-26,19.8,11,15.1,19.8,11,15.1,8.6,66.1,0.398,100,8.33,rain,0,0,87.1,33.7,216,1009,47.2,9.2,95.2,8.1,5,,2018-11-26T07:08:24,2018-11-26T17:04:23,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-27,16,12,14.1,16,12,14.1,7.8,66.6,2.584,100,29.17,rain,0,0,79.6,37.2,265.7,1012.4,54.3,7.9,102.2,8.8,4,,2018-11-27T07:09:23,2018-11-27T17:04:04,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-28,18,13.7,15.1,18,13.7,15.1,8.6,65.6,0.387,100,4.17,rain,0,0,68.1,33.4,302.3,1017.5,48.8,9.3,104.9,9,5,,2018-11-28T07:10:21,2018-11-28T17:03:47,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-29,18,10,14.2,18,9.6,14.2,8.5,69.2,0.199,100,12.5,rain,0,0,44.6,20.5,309.1,1021.6,32.3,10,104.6,9.1,4,,2018-11-29T07:11:19,2018-11-29T17:03:31,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-11-30,20,7.1,13.3,20,7.1,13,8.2,73.3,0.002,100,4.17,rain,0,0,28.1,13.9,160.9,1017.9,37.5,9.9,118.4,10.3,5,,2018-11-30T07:12:16,2018-11-30T17:03:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-01,15,13,14,15,13,14,10.3,79.1,4.247,100,25,rain,0,0,55.4,22.2,252.3,1015.2,55,8.9,91.2,7.9,4,,2018-12-01T07:13:13,2018-12-01T17:03:06,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-02,17,12,14.8,17,12,14.8,10.7,76.7,0.413,100,25,rain,0,0,53.6,24,291.9,1019.7,53.4,9.4,67.7,5.6,3,,2018-12-02T07:14:08,2018-12-02T17:02:57,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-03,20,11,14.5,20,11,14.5,9.5,72.6,0,0,0,,0,0,32,18.3,232.9,1020.9,32.6,10,90.8,7.9,4,,2018-12-03T07:15:03,2018-12-03T17:02:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-04,20.1,13,16.7,20.1,13,16.7,11.9,73.7,0.005,100,4.17,rain,0,0,54.8,33.2,267.6,1019.8,30,10,118.6,10.2,5,,2018-12-04T07:15:57,2018-12-04T17:02:45,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-05,19.1,12,16.1,19.1,12,16.1,11.7,76.1,0,0,0,,0,0,44.6,24.1,302.9,1024,38.5,9.5,110,9.6,5,,2018-12-05T07:16:50,2018-12-05T17:02:42,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-06,21,10,15,21,9.7,15,11.2,79.1,0.007,100,4.17,rain,0,0,37.1,22.2,232.6,1022.7,33.7,8.9,112.4,9.9,5,,2018-12-06T07:17:42,2018-12-06T17:02:41,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-07,18,13.9,15.8,18,13.9,15.8,12.2,79.6,0.214,100,12.5,rain,0,0,45.7,25.7,312.5,1021.6,46.1,10,79.8,6.8,3,,2018-12-07T07:18:33,2018-12-07T17:02:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-08,17.4,12.8,14.6,17.4,12.8,14.6,10.5,77.1,0.194,100,4.17,rain,0,0,55.4,20.5,253.2,1022.7,50.9,10,91.9,7.9,4,,2018-12-08T07:19:23,2018-12-08T17:02:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-09,18.1,14,15.9,18.1,14,15.9,9.8,66.9,0,0,0,,0,0,62.5,31.6,263.9,1023.7,53.4,9.8,90.4,7.8,4,,2018-12-09T07:20:12,2018-12-09T17:02:50,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-10,18,14.9,15.8,18,14.9,15.8,8.2,60.9,0.012,100,4.17,rain,0,0,81.8,46.4,286,1021.9,50.8,10,113.4,10,5,,2018-12-10T07:21:00,2018-12-10T17:02:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-11,18,12.9,14.9,18,12.9,14.9,7.3,60.9,0,0,0,,0,0,59.4,31.5,274,1021,42.5,10,89.1,7.7,4,,2018-12-11T07:21:46,2018-12-11T17:03:06,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-12,17,10,13.1,17,8.2,13,8.1,72.3,0.013,100,8.33,rain,0,0,27.7,16.4,197.1,1019.5,49.5,9.9,84.3,7.1,3,,2018-12-12T07:22:31,2018-12-12T17:03:17,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-13,18.1,11,13.8,18.1,11,13.8,8,69,0.087,100,12.5,rain,0,0,30.1,17.3,193.3,1013.3,54.9,10,110,9.5,5,,2018-12-13T07:23:15,2018-12-13T17:03:30,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-14,15,9.8,11.9,15,7.4,11.8,7.8,76.5,6.943,100,16.67,rain,0,0,55.4,36.6,213,1006.6,56.4,8.7,50.7,4.4,3,,2018-12-14T07:23:58,2018-12-14T17:03:45,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-15,15,11,13.2,15,11,13.2,8.2,72.9,0.441,100,20.83,rain,0,0,63.4,35.2,308.7,1016.7,54.8,9.7,92.7,8.1,4,,2018-12-15T07:24:39,2018-12-15T17:04:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-16,19,12.1,14.7,19,12.1,14.7,9.6,72.4,0.196,100,12.5,rain,0,0,33.5,20.4,215.7,1021.3,55.6,9.9,95.5,8.2,4,,2018-12-16T07:25:18,2018-12-16T17:04:21,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-17,18,13,14.8,18,13,14.8,8.6,66.6,0.657,100,12.5,rain,0,0,68.1,42.2,270,1021,47.1,9.9,99.9,8.7,4,,2018-12-17T07:25:57,2018-12-17T17:04:42,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-18,17,9,13.2,17,7.9,13.2,8.1,71.6,0,0,0,,0,0,55.2,22.5,306.1,1026.6,43.3,10,99.4,8.4,4,,2018-12-18T07:26:33,2018-12-18T17:05:05,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-19,18,6,11,18,5.6,10.7,6.1,74.9,0.002,100,4.17,rain,0,0,19.8,12.8,185.5,1024,27.2,9.2,117.9,10.1,5,,2018-12-19T07:27:08,2018-12-19T17:05:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,remote,DTTA,DTTB"
tunisia,2018-12-20,18,8.9,13.1,18,7.2,12.7,9.1,77.3,0,0,0,,0,0,24.1,13.7,194.2,1024.6,35.3,9.3,96.8,8.3,4,,2018-12-20T07:27:41,2018-12-20T17:05:56,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-21,18,9.5,13.6,18,9.5,13.6,9.9,79.1,0.003,100,8.33,rain,0,0,27.8,13,297.1,1029.8,34.3,9.4,110.6,9.5,5,,2018-12-21T07:28:13,2018-12-21T17:06:25,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-22,18,8.1,12.8,18,8.1,12.4,8.6,76.7,0,0,0,,0,0,32.9,18.4,234.1,1031,38.6,10,109.6,9.3,5,,2018-12-22T07:28:43,2018-12-22T17:06:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-23,19,9.7,13.8,19,7.4,13.6,7.7,68.3,0.007,100,8.33,rain,0,0,37.2,20.5,219.1,1029.2,26.4,10,107.8,9.3,4,,2018-12-23T07:29:12,2018-12-23T17:07:27,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-24,21,10,14.8,21,10,14.8,5.9,57,0.002,100,4.17,rain,0,0,39.2,31.7,230.8,1025.3,27.7,10,117.3,10.2,5,,2018-12-24T07:29:38,2018-12-24T17:08:00,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-25,17,12,14.4,17,12,14.4,10.2,75.9,0.582,100,12.5,rain,0,0,51.8,24.1,293.5,1023.7,55.3,9.9,70.1,6,3,,2018-12-25T07:30:03,2018-12-25T17:08:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-26,16,8,11.6,16,7.4,11.5,6.8,73.2,0,0,0,,0,0,23.1,11.1,335.1,1029.8,46.3,9.8,95.5,8.2,4,,2018-12-26T07:30:26,2018-12-26T17:09:13,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-27,17,4.8,10,17,4.8,9.6,5.7,76.7,0,0,0,,0,0,16.6,11,161.9,1027.9,25.2,9.1,116.8,10,5,,2018-12-27T07:30:47,2018-12-27T17:09:51,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-28,17,3.1,10.4,17,3.1,9.8,6.6,78.6,0.003,100,4.17,rain,0,0,16.6,12.8,170.9,1026.1,35.1,9.2,118.7,10.2,5,,2018-12-28T07:31:06,2018-12-28T17:10:31,0.7,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-29,17,7,11.4,17,7,11.4,7.3,77,0,0,0,,0,0,23.5,9.3,297.1,1026.5,44.1,9.7,95.7,8.3,4,,2018-12-29T07:31:24,2018-12-29T17:11:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2018-12-30,18,7,12.3,18,7,11.8,7.8,75,0,0,0,,0,0,27,16.5,242.1,1025.5,40.8,8.4,105.1,9.1,5,,2018-12-30T07:31:39,2018-12-30T17:11:56,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,remote,DTTA,DTTB"
tunisia,2018-12-31,16,11.9,13.3,16,11.9,13.3,7.5,68.7,0.067,100,4.17,rain,0,0,46.4,27.6,301.4,1024.4,41.7,9.8,88,7.7,4,,2018-12-31T07:31:52,2018-12-31T17:12:41,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2019-01-01,17,11,13.5,17,11,13.5,7.3,66.8,0.067,100,4.17,rain,0,0,57.5,33.3,308.1,1024.9,34.8,10,91.8,8,3,,2019-01-01T07:32:04,2019-01-01T17:13:27,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,DTTA,DTTB"
tunisia,2019-01-02,17,11.6,14.1,17,11.6,14.1,8.1,68.1,0.569,100,4.17,rain,0,0,63,35.3,276.4,1019.6,65.2,9.6,84.5,7.2,4,,2019-01-02T07:32:14,2019-01-02T17:14:14,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60728099999,60715099999,remote,DTTA,DTTB"
